CVE-2012-5669,libfreetype.so.6.10.0_2.4.11,libfreetype.so.6.9.0_2.4.10,libfreetype.so.6.13.0_2.7.1,_bdf_parse_glyphs,NA too much diff
CVE-2012-5669,libfreetype.so.6.10.0_2.4.11,libfreetype.so.6.9.0_2.4.10,libfreetype.so.6.14.0_2.8.0,_bdf_parse_glyphs,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.5.0_2.4.0,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.5.1_2.4.1,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.6.0_2.4.2,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.6.1_2.4.3,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.6.2_2.4.4,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.7.0_2.4.5,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.7.1_2.4.6,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.7.2_2.4.7,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.8.0_2.4.8,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.8.1_2.4.9,t42_parse_sfnts,V
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.9.0_2.4.10,t42_parse_sfnts,V
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.10.0_2.4.11,t42_parse_sfnts,V
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.10.1_2.4.12,t42_parse_sfnts,V
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.2_2.5.3,t42_parse_sfnts,V
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.3_2.5.4,t42_parse_sfnts,P
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.4_2.5.5,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.12.6_2.7.0,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.13.0_2.7.1,t42_parse_sfnts,NA too much diff
CVE-2014-9661,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.14.0_2.8.0,t42_parse_sfnts,NA too much diff
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.5.0_2.4.0,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.5.1_2.4.1,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.0_2.4.2,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.1_2.4.3,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.2_2.4.4,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.0_2.4.5,PS_Conv_Strtol,V
